timestamp,open,high,low,close,volume
2022-08-15,1.9000,1.9500,1.6100,1.9400,88712
2022-08-12,1.9700,1.9700,1.8000,1.8200,26918
2022-08-11,1.9400,2.0300,1.8400,1.9100,88323
2022-08-10,1.8900,1.9800,1.8415,1.8700,26534
2022-08-09,1.8500,1.9099,1.8301,1.9000,23814
2022-08-08,1.9300,1.9400,1.8200,1.8500,36786
2022-08-05,1.8100,1.9351,1.6000,1.8505,123486
2022-08-04,1.9500,1.9699,1.8000,1.8600,62142
2022-08-03,1.9900,2.0000,1.9005,1.9400,41224
2022-08-02,1.8200,1.9200,1.8000,1.9100,57922
2022-08-01,1.6200,1.8900,1.6100,1.8500,131747
2022-07-29,1.5600,1.6400,1.5600,1.6400,12498
2022-07-28,1.5899,1.6250,1.5500,1.5500,18462
2022-07-27,1.5400,1.5799,1.5200,1.5300,17681
2022-07-26,1.5320,1.5500,1.5300,1.5400,4299
2022-07-25,1.5900,1.5900,1.5300,1.5400,12055
2022-07-22,1.6200,1.6204,1.5100,1.5700,8027
2022-07-21,1.4100,1.6500,1.3445,1.6200,83177
2022-07-20,1.3000,1.4000,1.3000,1.4000,22542
2022-07-19,1.2473,1.3000,1.2473,1.2900,19002
2022-07-18,1.2400,1.2900,1.2400,1.2704,2644
2022-07-15,1.3500,1.3500,1.2200,1.2799,24006
2022-07-14,1.3800,1.3800,1.3400,1.3400,7106
2022-07-13,1.3800,1.3900,1.3601,1.3800,8974
2022-07-12,1.4300,1.4300,1.3500,1.3800,23238
2022-07-11,1.3600,1.3633,1.3200,1.3400,20632
2022-07-08,1.2000,1.2900,1.1600,1.2700,33883
2022-07-07,1.1100,1.1500,1.1000,1.1500,14825
2022-07-06,1.0600,1.1100,1.0600,1.1000,6282
2022-07-05,1.0700,1.0700,1.0600,1.0600,8280
2022-07-01,1.0600,1.0772,1.0600,1.0600,7825
2022-06-30,1.0800,1.0801,1.0600,1.0600,14655
2022-06-29,1.1400,1.1400,1.0500,1.0500,17945
2022-06-28,1.1900,1.1900,1.0801,1.1150,6789
2022-06-27,1.0800,1.0900,1.0800,1.0900,1522
2022-06-24,1.0434,1.1093,1.0434,1.0800,4939
2022-06-23,1.0300,1.0416,1.0300,1.0301,3980
2022-06-22,1.0500,1.0624,1.0500,1.0500,5223
2022-06-21,1.0200,1.0699,1.0200,1.0450,2458
2022-06-17,1.0101,1.0300,1.0100,1.0172,7528
2022-06-16,1.0114,1.0300,1.0100,1.0100,5869
2022-06-15,1.0527,1.0527,1.0000,1.0100,17275
2022-06-14,1.0200,1.1000,1.0200,1.0400,3212
2022-06-13,1.0800,1.0900,1.0400,1.0400,10461
2022-06-10,1.1600,1.1600,1.0900,1.0991,4402
